N,P,K,temperature,humidity,ph,rainfall,label
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil
31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,apple
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,maize
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,rice
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee
81,41,38,22.67846116,83.72874389,7.524080076,200.9133156,rice
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,papaya
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,grapes
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,papaya
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,papaya
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean
21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,blackgram
19,7,9,27.255435,91.71369387,6.969883483,101.139435,orange
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee
16,51,21,31.01963639,49.9767522,3.532008668,32.81296548,mothbeans
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,mango
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,chickpea
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,mango
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,chickpea
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,watermelon
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram
99,54,37,21.14347496,80.33502926,5.594819626,198.6730942,rice
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,mango
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,lentil
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,watermelon
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,banana
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,papaya
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute
34,47,19,27.31372793,85.44815232,6.568795404,53.15223123,mungbean
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans
9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,orange
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,mungbean
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,maize
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,orange
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,maize
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,rice
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,rice
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana
55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,blackgram
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,chickpea
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut
65,60,43,21.97199397,81.89918197,5.658169482,227.3637009,rice
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,apple
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
95,39,36,23.86330467,83.15250801,5.561398642,285.2493645,rice
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,mango
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize
8,50,21,28.62911222,89.1148059,6.218923893,50.49913241,mungbean
2,38,18,27.53632932,89.92908171,6.619891498,45.48591922,mungbean
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,papaya
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute
29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,apple
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,mango
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans
23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,mungbean
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,orange
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,lentil
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,maize
7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,orange
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee
7,56,23,26.33908791,40.00933429,5.545219232,55.50429227,mothbeans
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,lentil
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut
76,47,42,20.08369642,83.29114712,5.739175027,263.6372176,rice
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,mungbean
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,maize
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,rice
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,orange
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,coconut
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,maize
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,watermelon
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,coffee
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,lentil
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,orange
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute
11,60,23,27.33684386,88.50229102,7.033012777,51.09802625,mungbean
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,coffee
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,orange
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,muskmelon
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,lentil
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate
37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,orange
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton
75,38,39,23.44676801,84.79352417,6.215109715,283.9338466,rice
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple
27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,apple
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,grapes
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans
